rating,review_text,device,true_label,vader_compound,vader_label,vader_pred_rating,bert_label,bert_score,bert_pred_rating,wc_score,wc_label,wc_pred_rating,hard_vote_label,hard_vote_pred_rating,soft_vote_pred_rating,soft_vote_label,bagging_pred_rating,bagging_pred_std,bagging_label
3,Good camera,iPhone 15,Neutral,0.4404,Positive,3.8808,Positive,0.9998517036437988,4.999406814575195,1.0,Positive,5.0,Positive,4.5,4.552082725830078,Positive,4.344387387121841,0.208021166085791,Positive
5,Amazing phone,iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.9998619556427002,4.999447822570801,1.0,Positive,5.0,Positive,4.5,4.668499129028321,Positive,4.414471940434529,0.26461020636761196,Positive
5,Terrific product,iPhone 15,Positive,0.4767,Positive,3.9534,Positive,0.9998723268508912,4.9994893074035645,1.0,Positive,5.0,Positive,4.5,4.581155722961426,Positive,4.352672017468058,0.21992964213267008,Positive
5,Awesome phone awesome price.,iPhone 15,Positive,0.8481,Positive,4.6962,Positive,0.999825656414032,4.999302625656128,1.0,Positive,5.0,Positive,4.5,4.878201050262451,Positive,4.626049392148922,0.3514780753061925,Positive
5,Adarsh,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9857394099235536,4.942957639694214,0.0,Neutral,3.0,Neutral,3.0,3.777183055877686,Positive,3.8786594192157184,0.16310060275497407,Positive
5,Awesome,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998682737350464,4.9994730949401855,1.0,Positive,5.0,Positive,4.5,4.699709237976075,Positive,4.4766070957645745,0.27348504321615996,Positive
5,Superb experience and very good delivery by Flipkart,iPhone 15,Positive,0.807,Positive,4.614,Positive,0.9998748302459716,4.999499320983887,1.0,Positive,5.0,Positive,4.5,4.845399728393555,Positive,4.579589724635003,0.3397455763341335,Positive
5,Beautifuly designed,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9998703002929688,4.999481201171875,0.0,Neutral,3.0,Neutral,3.0,3.7997924804687506,Positive,3.9706736776026124,0.17153944533889132,Positive
5,Superb Vicky T,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9995583891868592,4.9982335567474365,1.0,Positive,5.0,Positive,4.5,4.699213422698975,Positive,4.4547764442970275,0.27605313853659524,Positive
1,worst product it shutdown by it self seems like made an wrong purchase,iPhone 15,Negative,-0.6908,Negative,1.6184,Negative,0.0001841187477111,1.0007364749908447,-1.0,Negative,1.0,Negative,1.5,1.247654589996338,Negative,2.2887041862706536,1.3881176037963268,Neutral
5,Awesome,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998682737350464,4.9994730949401855,1.0,Positive,5.0,Positive,4.5,4.699709237976075,Positive,4.452167602615271,0.2794572088562346,Positive
5,Excellent Rizwan KUTLERIWALA,iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9996515512466432,4.998606204986572,1.0,Positive,5.0,Positive,4.5,4.656962481994629,Positive,4.471667748347088,0.24737813966090785,Positive
5,Excellent Rizwan KUTLERIWALA,iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9996515512466432,4.998606204986572,1.0,Positive,5.0,Positive,4.5,4.656962481994629,Positive,4.4009097706548275,0.2563167839503237,Positive
4,Soumyadeep,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.8932857513427734,4.573143005371094,0.0,Neutral,3.0,Neutral,3.0,3.629257202148438,Neutral,3.800355520702596,0.23856570761553642,Positive
5,Nice,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9998552799224854,4.999421119689941,1.0,Positive,5.0,Positive,4.5,4.536968447875977,Positive,4.377429134812801,0.1957713183546396,Positive
5,Brilliant,iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.9998660087585448,4.99946403503418,1.0,Positive,5.0,Positive,4.5,4.6685056140136725,Positive,4.467743418380689,0.25677086474691974,Positive
5,Nice iPhone,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9998052716255188,4.999221086502075,1.0,Positive,5.0,Positive,4.5,4.53688843460083,Positive,4.362098855209462,0.19768253399730482,Positive
5,Good quality product,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.999865174293518,4.999460697174072,1.0,Positive,5.0,Positive,4.5,4.552104278869629,Positive,4.396581613923443,0.19901905195109665,Positive
5,Very nicely,iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9998552799224854,4.999421119689941,0.0,Neutral,3.0,Positive,4.5,4.193928447875977,Positive,4.174514404941432,0.02827626072244179,Positive
5,Superb...,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998735189437866,4.9994940757751465,1.0,Positive,5.0,Positive,4.5,4.699717630310059,Positive,4.4545256272597245,0.2768523152353083,Positive
5,Kuldeep,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.874667227268219,4.498668909072876,0.0,Neutral,3.0,Neutral,3.0,3.5994675636291507,Neutral,3.838433828404582,0.26983749732184215,Positive
5,Its awesome. Sachin B.V,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.999863624572754,4.999454498291016,1.0,Positive,5.0,Positive,4.5,4.699701799316407,Positive,4.511208847675089,0.2628419076026354,Positive
5,Saurav,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9990290403366088,4.996116161346436,0.0,Neutral,3.0,Neutral,3.0,3.798446464538575,Positive,3.941832956130061,0.16898727474626435,Positive
5,Best phone,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9993820190429688,4.997528076171875,1.0,Positive,5.0,Positive,4.5,4.7085312304687506,Positive,4.434601307963485,0.2853432598583241,Positive
5,Shaik,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9860697984695436,4.944279193878174,0.0,Neutral,3.0,Neutral,3.0,3.77771167755127,Positive,3.8869359305318985,0.16705331476551533,Positive
2,Heating issue with some apps. System storage was around 40 gb after deleting same photos ported from android. After factory reset it is ok now. Go for better android phones in same range if you are not an apple fan yogesh gupta,iPhone 15,Negative,0.4833,Positive,3.9666,Positive,0.951748251914978,4.806993007659912,-1.0,Negative,1.0,Positive,4.5,3.709437203063965,Neutral,3.8562574556550704,0.20485923181423835,Positive
5,100 orginal product Good delivery service,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9980806112289428,4.992322444915772,1.0,Positive,5.0,Positive,4.5,4.549248977966309,Positive,4.336340457451415,0.20498451469594794,Positive
5,Super fast 1 day delivery from Flipkart. Absolutely loved the phone n performance. We can use any 20-30watt type c charger for this mobile,iPhone 15,Positive,0.8439,Positive,4.6878,Positive,0.9989770650863647,4.995908260345459,1.0,Positive,5.0,Positive,4.5,4.873483304138183,Positive,4.492240306752924,0.3665372447740951,Positive
5,Good phone,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998077750205994,4.9992311000823975,1.0,Positive,5.0,Positive,4.5,4.552012440032959,Positive,4.3720418282624705,0.2033619250305624,Positive
5,Amazing,iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.999875545501709,4.999502182006836,1.0,Positive,5.0,Positive,4.5,4.668520872802735,Positive,4.477507719068014,0.2549091192622084,Positive
5,Very fast best camra,iPhone 15,Positive,0.6682,Positive,4.3364,Positive,0.99981027841568,4.99924111366272,1.0,Positive,5.0,Positive,4.5,4.734256445465088,Positive,4.49569459883239,0.29248926399987024,Positive
5,Very good product. Fully satisfied.,iPhone 15,Positive,0.742,Positive,4.484,Positive,0.9998703002929688,4.999481201171875,1.0,Positive,5.0,Positive,4.5,4.79339248046875,Positive,4.390190870287803,0.3160542974034884,Positive
5,Good mobile,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998351335525512,4.999340534210205,1.0,Positive,5.0,Positive,4.5,4.552056213684082,Positive,4.328691251123976,0.20669865970746948,Positive
4,pulkit,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.3002666234970093,2.201066493988037,0.0,Neutral,3.0,Neutral,3.0,2.6804265975952153,Neutral,3.4404285807249475,0.7303215210230463,Neutral
1,Dont purchase the iphone 15 just unboxed mobiles are getting heat issues and they are not providing proper bug fix issue for it .,iPhone 15,Negative,0.0,Neutral,3.0,Negative,0.0002301335334777,1.0009205341339111,-1.0,Negative,1.0,Negative,1.5,1.8003682136535646,Negative,2.781557400866271,1.153082648670756,Neutral
5,Rohit,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.999320387840271,4.997281551361084,0.0,Neutral,3.0,Neutral,3.0,3.7989126205444337,Positive,3.935385385346645,0.1675927039833255,Positive
5,Wasim,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.2477105855941772,1.990842342376709,0.0,Neutral,3.0,Neutral,3.0,2.596336936950684,Neutral,3.3057767173070163,0.7687702970665065,Neutral
1,Mobile is getting Hand. Unresponsive sometimes. Heating while installing apps M R RAHUL NAIK,iPhone 15,Negative,0.4939,Positive,3.9878,Negative,0.0075958371162414,1.0303833484649658,-1.0,Negative,1.0,Negative,1.5,2.2072733393859867,Negative,2.747774990339583,0.8667701098427103,Neutral
5,Perfect Deeksha azad,iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9997591376304626,4.999036550521851,1.0,Positive,5.0,Positive,4.5,4.6571346202087405,Positive,4.4279312868000025,0.25886024291260734,Positive
3,"Its just another cellphone at the end of the day. I do, however, miss some of the basic features that made my life easier while I was using Android. Customer, Flipkart .",iPhone 15,Neutral,0.296,Positive,3.592,Negative,0.000324010848999,1.001296043395996,0.0,Neutral,3.0,Positive,4.5,2.437318417358399,Neutral,3.3217817320026466,0.8498499173179629,Neutral
5,"Everything is amazing about this device this price range, Only one suggestion use some color Apple dont sprinkle color on white",iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.9997031092643738,4.998812437057495,1.0,Positive,5.0,Positive,4.5,4.668244974822999,Positive,4.394878059664576,0.2630356213067456,Positive
5,Too much RISHI SINGH,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.0014537572860717,1.005815029144287,0.0,Neutral,3.0,Neutral,3.0,2.202326011657715,Negative,3.0161722353751803,0.9564576449657969,Neutral
5,Superb narendra,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.999825656414032,4.999302625656128,1.0,Positive,5.0,Positive,4.5,4.699641050262452,Positive,4.441952838990488,0.2794819639597926,Positive
5,Best Mobile Phone with,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.99972003698349,4.99888014793396,1.0,Positive,5.0,Positive,4.5,4.709072059173584,Positive,4.424047192448496,0.285370837467307,Positive
5,"Absolutely amazing I purchased the iPhone from Flipkart, and I am beyond impressed with its performance. The sleek design, stunning display, and powerful features make it worth every penny. The delivery was swift, and Flipkarts service was top-notch. Couldnt be happier with my purchase...Thank you to the",iPhone 15,Positive,0.9103,Positive,4.8206,Positive,0.9998345375061036,4.999338150024414,1.0,Positive,5.0,Positive,4.5,4.927975260009766,Positive,4.51841652977686,0.39377977312192664,Positive
5,Amazing,iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.999875545501709,4.999502182006836,1.0,Positive,5.0,Positive,4.5,4.668520872802735,Positive,4.446651326082613,0.2610155985215361,Positive
5,Waooo fantastic phone,iPhone 15,Positive,0.5574,Positive,4.1148,Positive,0.998138189315796,4.992552757263184,1.0,Positive,5.0,Positive,4.5,4.642941102905274,Positive,4.420420652479484,0.25128389534700935,Positive
5,Awesome waseem akram,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.999744951725006,4.998979806900024,1.0,Positive,5.0,Positive,4.5,4.69951192276001,Positive,4.396379137697422,0.2801125146376151,Positive
5,AMAZING NICE QUALITY CAMERA AND PERFORMANCE MOHAMMAD IRSHAD FAIZ,iPhone 15,Positive,0.765,Positive,4.53,Positive,0.999868869781494,4.999475479125977,1.0,Positive,5.0,Positive,4.5,4.811790191650391,Positive,4.528317045447456,0.33327435852927295,Positive
5,Ankan,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9951038360595704,4.980415344238281,0.0,Neutral,3.0,Neutral,3.0,3.792166137695313,Positive,3.9803135192314847,0.1743304139132116,Positive
5,Nice and original product,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998700618743896,4.999480247497559,1.0,Positive,5.0,Positive,4.5,4.699712098999024,Positive,4.4974910256902,0.2698785860670424,Positive
5,Great product to have,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998689889907836,4.999475955963135,1.0,Positive,5.0,Positive,4.5,4.699710382385255,Positive,4.352720852454844,0.27200501224088997,Positive
5,OOSM PHONE,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.0240686535835266,1.0962746143341064,0.0,Neutral,3.0,Neutral,3.0,2.2385098457336428,Negative,2.99937377616979,0.9319510873892874,Neutral
4,RAMANA KUDIPUDI,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.6561864018440247,3.624745607376098,0.0,Neutral,3.0,Neutral,3.0,3.2498982429504397,Neutral,3.696070362670154,0.4463493651047308,Neutral
5,nice product,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9998539686203004,4.999415874481201,1.0,Positive,5.0,Positive,4.5,4.536966349792481,Positive,4.378030672693505,0.19505097038608638,Positive
5,Loved it,iPhone 15,Positive,0.5994,Positive,4.1988,Positive,0.9998797178268432,4.999518871307373,0.0,Neutral,3.0,Positive,4.5,4.27932754852295,Positive,4.210285448578402,0.07015964377389072,Positive
5,Very nice iPhone camera,iPhone 15,Positive,0.4754,Positive,3.9508,Positive,0.9998137354850768,4.999254941940308,1.0,Positive,5.0,Positive,4.5,4.580021976776123,Positive,4.404018677981056,0.21577083280589843,Positive
5,Very good phone,iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9998637437820436,4.999454975128174,1.0,Positive,5.0,Positive,4.5,4.5939419900512695,Positive,4.366070312423485,0.22831658375631794,Positive
1,Damaged product,iPhone 15,Negative,-0.4404,Negative,2.1192,Negative,0.0002239346504211,1.0008957386016846,-1.0,Negative,1.0,Negative,1.5,1.4480382954406739,Negative,2.8500498586137635,1.3470721394478753,Neutral
1,"Many glitch in sound like typing sound suddenly coming from main speaker and also regularly noise by mic like a fan sound, i think this is happening with me only also headphones issue volume up or down not working i have to check 4-5 head phone same issue faced. Better experience with iPhone 14 but iPhone 15",iPhone 15,Negative,0.6249,Positive,4.2498000000000005,Negative,0.0079788565635681,1.0319154262542725,-1.0,Negative,1.0,Negative,1.5,2.3126861705017094,Neutral,3.118338051434142,0.9089651456014016,Neutral
5,Great phone thankq flipkart for,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9996932744979858,4.998773097991943,1.0,Positive,5.0,Positive,4.5,4.699429239196778,Positive,4.430888121235762,0.2797871673427544,Positive
5,Best item.,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9998310804367064,4.999324321746826,1.0,Positive,5.0,Positive,4.5,4.7092497286987305,Positive,4.37930151408178,0.28119103377500765,Positive
5,Rishabh,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9984670281410216,4.993868112564087,0.0,Neutral,3.0,Neutral,3.0,3.797547245025635,Positive,3.996001197413526,0.16938022320563528,Positive
5,Nice phone,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9996213912963868,4.998485565185547,1.0,Positive,5.0,Positive,4.5,4.536594226074219,Positive,4.377832465587005,0.19469412827218885,Positive
4,"Almost after one month of usage iphone 15 is very smooth to use and providing a great experience, best part could have been if the phone would have launched at lesses price like iphone 14",iPhone 15,Positive,0.9062,Positive,4.8124,Negative,0.0264434814453125,1.10577392578125,1.0,Positive,5.0,Positive,4.5,3.3672695703125,Neutral,3.6769859933855855,0.37951147731183665,Neutral
5,Super excellent,iPhone 15,Positive,0.8225,Positive,4.645,Positive,0.9998685121536256,4.999474048614502,1.0,Positive,5.0,Positive,4.5,4.857789619445801,Positive,4.541616970139258,0.35695955819455616,Positive
5,Fantastic product i love it,iPhone 15,Positive,0.8316,Positive,4.6632,Positive,0.9998865127563475,4.999546051025391,1.0,Positive,5.0,Positive,4.5,4.865098420410156,Positive,4.531073544300913,0.36216149116728497,Positive
5,I Love iPhone,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9997053742408752,4.998821496963501,1.0,Positive,5.0,Positive,4.5,4.709048598785401,Positive,4.484557072062875,0.27522339407882407,Positive
5,Thank You Flipkart,iPhone 15,Positive,0.3612,Positive,3.7224,Positive,0.9998493194580078,4.999397277832031,0.0,Neutral,3.0,Positive,4.5,4.088718911132813,Positive,4.109372761384016,0.027974370542378002,Positive
1,So much heating issue so much means so much,iPhone 15,Negative,0.0,Neutral,3.0,Positive,0.998354434967041,4.993417739868164,-1.0,Negative,1.0,Neutral,3.0,3.397367095947266,Neutral,3.752688714862285,0.37000672116137967,Positive
5,Awesome phone.,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998608827590942,4.999443531036377,1.0,Positive,5.0,Positive,4.5,4.699697412414551,Positive,4.407456167136677,0.28104468262405735,Positive
5,Best phone in this value,iPhone 15,Positive,0.7876,Positive,4.5752,Positive,0.997858464717865,4.99143385887146,1.0,Positive,5.0,Positive,4.5,4.826653543548584,Positive,4.525725889692462,0.33963553444612854,Positive
5,Saurabh,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9992081522941588,4.996832609176636,0.0,Neutral,3.0,Neutral,3.0,3.7987330436706546,Positive,3.964035708364859,0.1724323998044419,Positive
5,Very good,iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9998520612716676,4.99940824508667,1.0,Positive,5.0,Positive,4.5,4.593923298034668,Positive,4.374980855974849,0.22829550893109857,Positive
5,Awesome phone. On time delivery by Flipkart. Thank you,iPhone 15,Positive,0.765,Positive,4.53,Positive,0.9998551607131958,4.999420642852783,1.0,Positive,5.0,Positive,4.5,4.811768257141114,Positive,4.462857138306973,0.33545990594070957,Positive
5,Awesome,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998682737350464,4.9994730949401855,1.0,Positive,5.0,Positive,4.5,4.699709237976075,Positive,4.38912658209063,0.2756485319136846,Positive
